seq,extraction_priority,doi,title,year,journal,is_oa,oa_status,pdf_url,repo_url,version,license,host_type,error
1936,1_DOI_FIRST,10.1016/j.heliyon.2023.e16918,Do National Export Promotion Programs in Indonesia support export competitiveness?,2023,HELIYON,True,gold,http://www.cell.com/article/S2405844023041257/pdf,http://www.cell.com/article/S2405844023041257/pdf,publishedVersion,cc-by-nc-nd,publisher,
1942,1_DOI_FIRST,10.1504/ejim.2023.131703,Technological knowledge intensity and entry modes in the European automotive industry,2023,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,False,closed,,,,,,
1957,1_DOI_FIRST,10.1093/icc/dtad045,In search of markets and technology: the role of cross-border knowledge for domestic productivity,2023,INDUSTRIAL AND CORPORATE CHANGE,False,closed,,,,,,
1966,1_DOI_FIRST,10.1108/arla-05-2023-0073,"Firm certification and export performance: the case of the ""SME Leader"" label",2023,ACADEMIA-REVISTA LATINOAMERICANA DE ADMINISTRACION,True,green,,https://hdl.handle.net/11328/5197,submittedVersion,cc-by-nc-nd,repository,
1981,1_DOI_FIRST,10.1016/j.iedeen.2023.100226,Euro adoption and intra-European Union exporters' productivity: Differences between family and non-family firms,2023,EUROPEAN RESEARCH ON MANAGEMENT AND BUSINESS ECONOMICS,True,gold,,https://doi.org/10.1016/j.iedeen.2023.100226,publishedVersion,cc-by-nc-nd,publisher,
1982,1_DOI_FIRST,10.2139/ssrn.4484472,A clean road to international trade: Environmental regulations and the cleanliness of export enterprises,2023,HELIYON,True,green,,http://dx.doi.org/10.2139/ssrn.4484472,acceptedVersion,,repository,
1996,1_DOI_FIRST,10.51599/are.2023.09.04.05,FINANCIAL PERFORMANCE DETERMINANTS OF UKRAINIAN AGRICULTURAL COMPANIES IN THE PRE-WAR PERIOD,2023,AGRICULTURAL AND RESOURCE ECONOMICS-INTERNATIONAL SCIENTIFIC E-JOURNAL,True,gold,https://are-journal.com/are/article/download/755/415,https://are-journal.com/are/article/download/755/415,publishedVersion,cc-by,publisher,
2025,1_DOI_FIRST,10.1504/ijesb.2020.10032033,Does industry experience positively moderate the quadratic relationship between coopetition and financial performance? Evidence from the New Zealand wine sector,2023,INTERNATIONAL JOURNAL OF ENTREPRENEURSHIP & SMALL BUSINESS,False,closed,,,,,,
2316,1_DOI_FIRST,10.1007/s11135-022-01391-z,How does Internationalisation affect the productivity of R&D activities in large innovative firms? A conditional nonparametric investigation,2023,Quality and Quantity,True,hybrid,https://link.springer.com/content/pdf/10.1007/s11135-022-01391-z.pdf,https://link.springer.com/content/pdf/10.1007/s11135-022-01391-z.pdf,publishedVersion,cc-by,publisher,
470,1_DOI_FIRST,10.1108/jic-02-2021-0041,Intellectual capital and firm efficiency of US multinational software firms,2022,JOURNAL OF INTELLECTUAL CAPITAL,False,closed,,,,,,
526,1_DOI_FIRST,10.1287/stsc.2022.0158,"Disaggregating Multinationality: An Empirical Examination of Aggregation, Adaptation, and Arbitrage Activities by U.S. Multinational Corporations",2022,STRATEGY SCIENCE,False,closed,,,,,,
1595,1_DOI_FIRST,10.1108/jbim-08-2020-0396,Making better foreign friendships: the effects of increased cultural diversity in alliance portfolios and portfolio configuration decisions on firm performance,2022,JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,False,closed,,,,,,
1637,1_DOI_FIRST,10.1002/gsj.1412,"Disentangling the relationship between internationalization, incremental and radical innovation, and firm performance",2022,GLOBAL STRATEGY JOURNAL,False,closed,,,,,,
1653,1_DOI_FIRST,10.1177/01492063211029701,"Founders' Prior Shared International Experience, Time to First Foreign Market Entry, and New Venture Performance",2022,JOURNAL OF MANAGEMENT,True,hybrid,https://journals.sagepub.com/doi/pdf/10.1177/01492063211029701,https://journals.sagepub.com/doi/pdf/10.1177/01492063211029701,publishedVersion,cc-by,publisher,
1655,1_DOI_FIRST,10.1002/gsj.1416,Speed of institutional change and subsidiary performance: The moderating impact of home and host country learning,2022,GLOBAL STRATEGY JOURNAL,True,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gsj.1416,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gsj.1416,publishedVersion,,publisher,
1700,1_DOI_FIRST,10.1111/1467-8551.12560,The Degree of Internationalization and Firm Productivity: Empirical Evidence from Large Multinationals,2022,BRITISH JOURNAL OF MANAGEMENT,False,closed,,,,,,
1706,1_DOI_FIRST,10.1111/1467-8551.12566,Exporting by Private Equity-Backed Portfolio Companies,2022,BRITISH JOURNAL OF MANAGEMENT,False,closed,,,,,,
1710,1_DOI_FIRST,10.1108/ijchm-05-2021-0679,The synergistic impact between internationalization and supply-and-demand interaction on firm performance: a study of environmental responsibility in social networking service,2022,INTERNATIONAL JOURNAL OF CONTEMPORARY HOSPITALITY MANAGEMENT,False,closed,,,,,,
1714,1_DOI_FIRST,10.1016/j.aglobe.2021.100022,Benefitting from Investment Abroad? Evidence from Indian Manufacturing,2022,ASIA AND THE GLOBAL ECONOMY,True,gold,,https://doi.org/10.1016/j.aglobe.2021.100022,publishedVersion,cc-by-nc-nd,publisher,
1719,1_DOI_FIRST,10.1057/s41267-021-00481-8,Home-market economic development as a moderator of the self-selection and learning-by-exporting effects,2022,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,True,green,,https://research.birmingham.ac.uk/en/publications/c5ffabba-ec7c-4ef1-94d9-4ba99961335b,submittedVersion,other-oa,repository,
1720,1_DOI_FIRST,10.1108/er-04-2021-0132,"Gender, talent management and firm performance: MNCs' female-focused talent management practices in Russia",2022,EMPLOYEE RELATIONS,False,closed,,,,,,
1721,1_DOI_FIRST,10.1108/imr-01-2021-0003,Eyes open and hands on: market knowledge and marketing capabilities in export markets,2022,INTERNATIONAL MARKETING REVIEW,False,closed,,,,,,
1727,1_DOI_FIRST,10.1108/jfbm-06-2021-0060,Promoting organizational diversity and preserving socioemotional wealth: can family businesses balance the two?,2022,JOURNAL OF FAMILY BUSINESS MANAGEMENT,False,closed,,,,,,
1733,1_DOI_FIRST,10.1007/s40812-022-00209-1,'R&D and export performance: exploring heterogeneity along the export intensity distribution',2022,JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS,True,hybrid,https://link.springer.com/content/pdf/10.1007/s40812-022-00209-1.pdf,https://link.springer.com/content/pdf/10.1007/s40812-022-00209-1.pdf,publishedVersion,cc-by,publisher,
1738,1_DOI_FIRST,10.1108/ccsm-07-2021-0119,"Internationalization motives, location advantages and performance: the case of Indian firms from knowledge-intensive industries",2022,CROSS CULTURAL & STRATEGIC MANAGEMENT,False,closed,,,,,,
1744,1_DOI_FIRST,10.1108/jsma-11-2021-0220,"The complex interplay of firm innovation, internationalization and learning capability in driving firm performance: a configurational analysis",2022,JOURNAL OF STRATEGY AND MANAGEMENT,False,closed,,,,,,
1748,1_DOI_FIRST,10.1080/09638199.2022.2051588,The innovation and exports interplay across Africa: Does business environment matter?,2022,JOURNAL OF INTERNATIONAL TRADE & ECONOMIC DEVELOPMENT,False,closed,,,,,,
1753,1_DOI_FIRST,10.1007/s11575-022-00464-3,Turning the Tables: The Relationship Between Performance and Multinationality,2022,MANAGEMENT INTERNATIONAL REVIEW,True,hybrid,https://link.springer.com/content/pdf/10.1007/s11575-022-00464-3.pdf,https://link.springer.com/content/pdf/10.1007/s11575-022-00464-3.pdf,publishedVersion,cc-by,publisher,
1760,1_DOI_FIRST,10.1093/icc/dtab068,Impact of sourcing from the informal economy on the export likelihood and performance of emerging economy firms,2022,INDUSTRIAL AND CORPORATE CHANGE,False,closed,,,,,,
1765,1_DOI_FIRST,10.3390/su14095543,CSR and Long-Term Corporate Performance: The Moderating Effects of Government Subsidies and Peer Firm's CSR,2022,SUSTAINABILITY,True,gold,https://www.mdpi.com/2071-1050/14/9/5543/pdf?version=1651745957,https://www.mdpi.com/2071-1050/14/9/5543/pdf?version=1651745957,publishedVersion,cc-by,publisher,
1771,1_DOI_FIRST,10.3389/fpsyg.2022.888697,The Impact of Breakthrough Innovations on the Export Performance of SMEs in Developing Countries: The Moderating Role of Institutional Factors,2022,FRONTIERS IN PSYCHOLOGY,True,gold,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.888697/pdf,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.888697/pdf,publishedVersion,cc-by,publisher,
1790,1_DOI_FIRST,10.1007/s11575-022-00470-5,"The Relationship Between Timing, Speed, and Performance in Foreign Market Network Entry",2022,MANAGEMENT INTERNATIONAL REVIEW,True,hybrid,https://link.springer.com/content/pdf/10.1007/s11575-022-00470-5.pdf,https://link.springer.com/content/pdf/10.1007/s11575-022-00470-5.pdf,publishedVersion,cc-by,publisher,
1808,1_DOI_FIRST,10.1108/ijopm-10-2021-0654,Performance from building smart factories of small- and medium-sized enterprises: the moderating effects of product complexity and company size,2022,INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,False,closed,,,,,,
1817,1_DOI_FIRST,10.1016/j.irfa.2022.102318,Is there ?productivity paradox? in Chinese producer-service enterprises' OFDI?,2022,INTERNATIONAL REVIEW OF FINANCIAL ANALYSIS,False,closed,,,,,,
1842,1_DOI_FIRST,10.3390/su142012981,Does Corporate ESG Performance Improve Export Intensity? Evidence from Chinese Listed Firms,2022,SUSTAINABILITY,True,gold,https://www.mdpi.com/2071-1050/14/20/12981/pdf?version=1665648089,https://www.mdpi.com/2071-1050/14/20/12981/pdf?version=1665648089,publishedVersion,cc-by,publisher,
2330,1_DOI_FIRST,10.1007/s40171-022-00308-x,Comparing Developed and Emerging Countries Exporting Performance: Does Strategic Choice or Environmental Pressure Matter?,2022,Global Journal of Flexible Systems Management,False,closed,,,,,,
2332,1_DOI_FIRST,10.1016/j.ibusrev.2021.101948,Performance feedback and export intensity of Chinese private firms: Moderating roles of institution-related factors,2022,International Business Review,True,green,,https://audencia.hal.science/hal-03628381,submittedVersion,other-oa,repository,
2335,1_DOI_FIRST,10.1177/00194662211063574,What Determines Profitability in the Indian Automobile Industry?,2022,Indian Economic Journal,False,closed,,,,,,
2336,1_DOI_FIRST,10.1504/jgba.2022.127205,Internationalisation and the performance of German firms,2022,Journal for Global Business Advancement,False,closed,,,,,,
2340,1_DOI_FIRST,10.28991/hij-sp2022-03-05,The Importance of Interfirm Networks in Enhancing Innovation Capability and Exporting in High-Tech Industry,2022,Hightech and Innovation Journal,True,gold,https://hightechjournal.org/index.php/HIJ/article/download/310/87,https://hightechjournal.org/index.php/HIJ/article/download/310/87,publishedVersion,cc-by,publisher,
2342,1_DOI_FIRST,10.38094/jastt302133,A Strategy for the Growth and Internationalization of Companies: International Mergers and Acquisitions,2022,Journal of Applied Science and Technology Trends,True,gold,https://jastt.org/index.php/jasttpath/article/download/133/43,https://jastt.org/index.php/jasttpath/article/download/133/43,publishedVersion,cc-by-nc-sa,publisher,
473,1_DOI_FIRST,10.1111/jifm.12134,Exploring nonlinear linkage between profitability and leverage: US multinational versus domestic corporations,2021,JOURNAL OF INTERNATIONAL FINANCIAL MANAGEMENT & ACCOUNTING,False,closed,,,,,,
471,1_DOI_FIRST,10.1057/s41267-020-00360-8,No place like home: The effect of exporting to the country of origin on the financial performance of immigrant-owned SMEs,2021,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,False,closed,,,,,,
472,1_DOI_FIRST,10.1016/j.jbusres.2021.02.026,Export status and SME productivity: Learning-to-export versus learning-by-exporting,2021,JOURNAL OF BUSINESS RESEARCH,False,closed,,,,,,
1539,1_DOI_FIRST,10.1177/1938965520958703,The Effect of Internationalization on Firm Performance: A Moderating Role of Heterogeneity in TMTs' Nationality,2021,CORNELL HOSPITALITY QUARTERLY,False,closed,,,,,,
1544,1_DOI_FIRST,10.1108/mf-04-2020-0162,Debt-performance relationship and firms' international trade activities,2021,MANAGERIAL FINANCE,False,closed,,,,,,
1549,1_DOI_FIRST,10.1007/s10997-020-09542-w,Big data analytics (BDA) and degree of internationalization: the interplay between governance of BDA infrastructure and BDA capabilities,2021,JOURNAL OF MANAGEMENT & GOVERNANCE,True,hybrid,https://link.springer.com/content/pdf/10.1007/s10997-020-09542-w.pdf,https://link.springer.com/content/pdf/10.1007/s10997-020-09542-w.pdf,publishedVersion,other-oa,publisher,
1550,1_DOI_FIRST,10.1007/s10290-020-00398-8,Global value chains and technology transfer: new evidence from developing countries,2021,REVIEW OF WORLD ECONOMICS,True,hybrid,https://link.springer.com/content/pdf/10.1007/s10290-020-00398-8.pdf,https://link.springer.com/content/pdf/10.1007/s10290-020-00398-8.pdf,publishedVersion,other-oa,publisher,
1558,1_DOI_FIRST,10.1108/jadee-07-2020-0156,Innovation and firm growth in agricultural inputs industry: empirical evidence from India,2021,JOURNAL OF AGRIBUSINESS IN DEVELOPING AND EMERGING ECONOMIES,False,closed,,,,,,
1563,1_DOI_FIRST,10.1002/bse.2693,Environmental policies and financial performance: stock market reaction to firms for their proactive environmental practices recognized by governmental programs,2021,BUSINESS STRATEGY AND THE ENVIRONMENT,False,closed,,,,,,
1603,1_DOI_FIRST,10.1108/ijis-07-2020-0104,Does investment in innovation impact firm performance in emerging economies? An empirical investigation of the Indian food and agricultural manufacturing industry,2021,INTERNATIONAL JOURNAL OF INNOVATION SCIENCE,False,closed,,,,,,
1604,1_DOI_FIRST,10.1080/1331677x.2020.1820359,"International diversification, ownership structure and performance in an emerging market: evidence from Chile",2021,ECONOMIC RESEARCH-EKONOMSKA ISTRAZIVANJA,True,hybrid,https://www.tandfonline.com/doi/pdf/10.1080/1331677X.2020.1820359?needAccess=true,https://www.tandfonline.com/doi/pdf/10.1080/1331677X.2020.1820359?needAccess=true,publishedVersion,cc-by,publisher,
1607,1_DOI_FIRST,10.1016/j.jbusres.2020.04.042,Exploring the role of international R&D activities in the impact of technological and marketing capabilities on SMEs' performance,2021,JOURNAL OF BUSINESS RESEARCH,True,hybrid,https://www.sciencedirect.com/science/article/pii/S014829632030271X,https://www.sciencedirect.com/science/article/pii/S014829632030271X,publishedVersion,cc-by-nc-nd,publisher,
1610,1_DOI_FIRST,10.1016/j.asieco.2021.101298,Outward FDI and efficiency in within-firm resource allocation-Evidence from firm-level data of China,2021,JOURNAL OF ASIAN ECONOMICS,True,green,https://kar.kent.ac.uk/88610/9/Outward%20FDI%20and%20Efficiency%20in%20Within-firm%20Resource%20Allocation%20%E2%80%93Evidence%20from%20the%20Firm%20Level%20Data%20of%20China%28updated%20version%29_SG_130221.pdf,https://kar.kent.ac.uk/88610/9/Outward%20FDI%20and%20Efficiency%20in%20Within-firm%20Resource%20Allocation%20%E2%80%93Evidence%20from%20the%20Firm%20Level%20Data%20of%20China%28updated%20version%29_SG_130221.pdf,acceptedVersion,,repository,
1625,1_DOI_FIRST,10.1057/s41267-021-00429-y,"The dynamic process of pro-market reforms and foreign affiliate performance: When to seek local, subnational, or global help?",2021,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,False,closed,,,,,,
1626,1_DOI_FIRST,10.1080/19186444.2021.1908791,Modelling two-way relationship between innovation and internationalisation: does learning by export matter?,2021,TRANSNATIONAL CORPORATIONS REVIEW,False,closed,,,,,,
1635,1_DOI_FIRST,10.1155/2021/5528972,The Relationship between Extent of Internationalization and Firm Performance (Taiwan 1992-2017),2021,MATHEMATICAL PROBLEMS IN ENGINEERING,True,hybrid,https://downloads.hindawi.com/journals/mpe/2021/5528972.pdf,https://downloads.hindawi.com/journals/mpe/2021/5528972.pdf,publishedVersion,cc-by,publisher,
1638,1_DOI_FIRST,10.1016/j.ibusrev.2020.101732,"Risk management, legitimacy, and the overseas subsidiary performance of emerging market MNEs",2021,INTERNATIONAL BUSINESS REVIEW,True,green,,https://linkinghub.elsevier.com/retrieve/pii/S0969593120300779,submittedVersion,cc-by-nc-nd,repository,
1644,1_DOI_FIRST,10.1111/twec.13153,International activities and innovation: Evidence from Italy with a special regressor approach,2021,WORLD ECONOMY,True,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/twec.13153,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/twec.13153,publishedVersion,cc-by-nc-nd,publisher,
1647,1_DOI_FIRST,10.1108/ejm-04-2019-0309,"International competitive strategies, organizational learning and export performance: a match and mis-match conceptualization",2021,EUROPEAN JOURNAL OF MARKETING,False,closed,,,,,,
1654,1_DOI_FIRST,10.1504/ejim.2021.116703,Riding the storm out: the short- and long-term effects of export promotion on firm performance during an economic downturn,2021,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,False,closed,,,,,,
1675,1_DOI_FIRST,10.1504/ejim.2021.117522,Testing critical levels in product and geographic diversification: a structural threshold approach,2021,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,False,closed,,,,,,
1679,1_DOI_FIRST,10.1016/j.techfore.2021.121085,Environmental commitment and innovation as catalysts for export performance in family firms,2021,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,True,green,,http://hdl.handle.net/2436/624311,acceptedVersion,cc-by-nc-nd,repository,
1709,1_DOI_FIRST,10.35611/jkt.2021.25.7.1,Degree of Internationalization and Performance of High-tech Small and Medium-sized Enterprises: Evidence from Korea,2021,JOURNAL OF KOREA TRADE,False,closed,,,,,,
1724,1_DOI_FIRST,10.7206/cemj.2658-0845.59,Does Psychic Distance Still Matter? Empirical Evidence from Poland,2021,CENTRAL EUROPEAN MANAGEMENT JOURNAL,True,gold,https://journals.kozminski.edu.pl/system/files/Hauke%20Lopes_0.pdf,https://journals.kozminski.edu.pl/system/files/Hauke%20Lopes_0.pdf,publishedVersion,cc-by,publisher,
2344,1_DOI_FIRST,10.1007/s11573-021-01028-x,Commitment to exporting as an antecedent of organizational skills and firm performance,2021,Journal of Business Economics,True,green,,http://hdl.handle.net/10198/23835,submittedVersion,cc-by,repository,
2347,1_DOI_FIRST,10.1016/j.jbvi.2020.e00210,Unpacking the age at initial internationalization-performance relationship: A meta-analytic investigation,2021,Journal of Business Venturing Insights,False,closed,,,,,,
2349,1_DOI_FIRST,10.1017/mor.2020.39,Performance Effects of Internationalization: Contingency Theory Analysis of Russian Internationalized Firms,2021,Management and Organization Review,False,closed,,,,,,
2350,1_DOI_FIRST,10.24310/ejfbejfb.v11i2.10591,The role of family firms' heterogeneity on the internationalisation and performance relationship,2021,European Journal of Family Business,True,gold,https://revistas.uma.es/index.php/ejfb/article/download/10591/14080,https://revistas.uma.es/index.php/ejfb/article/download/10591/14080,publishedVersion,cc-by-nc-sa,publisher,
2353,1_DOI_FIRST,10.1504/ijbir.2021.116382,The effect of innovation on the financial performance and export intensity of firms in emerging countries,2021,International Journal of Business Innovation and Research,False,closed,,,,,,
2355,1_DOI_FIRST,10.33403/rigeo.800652,Global Trading of Electronic Component in Indonesia Manufacturing Industry,2021,Review of International Geographical Education Online,,,,,,,,HTTP 404
476,1_DOI_FIRST,10.21002/seam.v14i2.11771,Do Export Activities Improve Small Firm Performance? Evidence from Indonesia,2020,SOUTH EAST ASIAN JOURNAL OF MANAGEMENT,True,gold,,https://doi.org/10.21002/seam.v14i2.11771,publishedVersion,cc-by-sa,publisher,
474,1_DOI_FIRST,10.1016/j.jbusres.2019.10.074,Exploring the exporting-downsizing link: Does the type of export strategy and firm efficiency in foreign markets matter?,2020,JOURNAL OF BUSINESS RESEARCH,True,green,,http://hdl.handle.net/10016/33635,submittedVersion,cc-by-nc-nd,repository,
1402,1_DOI_FIRST,10.1080/00036846.2019.1659501,The impact of OFDI on the performance of Chinese firms along the 'Belt and Road',2020,APPLIED ECONOMICS,False,closed,,,,,,
1403,1_DOI_FIRST,10.1111/twec.12848,"Bank credit, public financial incentives, tax financial incentives and export performance during the global financial crisis",2020,WORLD ECONOMY,False,closed,,,,,,
1433,1_DOI_FIRST,10.1111/twec.12892,"Trading activities, productivity and markups: Evidence for Spanish manufacturing",2020,WORLD ECONOMY,True,green,https://roderic.uv.es/bitstreams/c2c597b0-342e-4d8b-8c3c-b0510bc080b6/download,https://roderic.uv.es/bitstreams/c2c597b0-342e-4d8b-8c3c-b0510bc080b6/download,submittedVersion,cc-by-nc,repository,
1446,1_DOI_FIRST,10.1016/j.ribaf.2019.101099,Do foreign investments increase firm value and firm performance? Evidence from Japan,2020,RESEARCH IN INTERNATIONAL BUSINESS AND FINANCE,False,closed,,,,,,
1454,1_DOI_FIRST,10.1108/md-01-2018-0104,The effect of inter- and intra-regional geographic diversification strategies on firm performance in China,2020,MANAGEMENT DECISION,False,closed,,,,,,
1469,1_DOI_FIRST,10.1108/mbr-09-2019-0104,Foreign venture capital firms and internationalization of ventures,2020,MULTINATIONAL BUSINESS REVIEW,False,closed,,,,,,
1475,1_DOI_FIRST,10.1080/19761597.2020.1726781,Dynamic process: international diversification and innovation performance from emerging economies,2020,ASIAN JOURNAL OF TECHNOLOGY INNOVATION,False,closed,,,,,,
1478,1_DOI_FIRST,10.1016/j.jhtm.2020.01.002,"Family involvement, internationalisation and performance: An empirical study of the Spanish hotel industry",2020,JOURNAL OF HOSPITALITY AND TOURISM MANAGEMENT,False,closed,,,,,,
1505,1_DOI_FIRST,10.1016/j.ijhm.2020.102461,The relationship between board diversity and firm performance in the lodging industry: The moderating role of internationalization,2020,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,False,closed,,,,,,
1506,1_DOI_FIRST,10.1108/ijse-03-2019-0198,Human capital and export performance of small and medium enterprises in Pakistan,2020,INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,False,closed,,,,,,
1540,1_DOI_FIRST,10.5267/j.dsl.2020.7.001,The existence of W-shaped relationship between internationalization and firm performance: An empirical study of enterprises in Cameroon,2020,DECISION SCIENCE LETTERS,True,gold,https://doi.org/10.5267/j.dsl.2020.7.001,https://doi.org/10.5267/j.dsl.2020.7.001,publishedVersion,cc-by,publisher,
1551,1_DOI_FIRST,10.1177/0007650318816957,When Does Corporate Social Performance Pay for International Firms?,2020,BUSINESS & SOCIETY,True,bronze,https://journals.sagepub.com/doi/pdf/10.1177/0007650318816957,https://journals.sagepub.com/doi/pdf/10.1177/0007650318816957,publishedVersion,,publisher,
1554,1_DOI_FIRST,10.13106/jafeb.2020.vol7.no11.357,The S-Shaped Relationship Between internationalization and Performance: Empirical Evidence from Laos,2020,JOURNAL OF ASIAN FINANCE ECONOMICS AND BUSINESS,True,gold,http://koreascience.or.kr:80/article/JAKO202032462596978.pdf,http://koreascience.or.kr:80/article/JAKO202032462596978.pdf,publishedVersion,,publisher,
1590,1_DOI_FIRST,10.1016/j.intman.2020.100779,Modelling the effects of institutional support and international knowledge on competitive capabilities and international performance: Evidence from an emerging economy,2020,JOURNAL OF INTERNATIONAL MANAGEMENT,False,closed,,,,,,
1629,1_DOI_FIRST,10.1177/0972262920955007,Automotive Components Industry and Profitability Factors: Evidence from India,2020,VISION-THE JOURNAL OF BUSINESS PERSPECTIVE,False,closed,,,,,,
1697,1_DOI_FIRST,10.1007/s40812-020-00156-9,"Investments, export entry and export intensity in small manufacturing firms",2020,JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS,False,closed,,,,,,
2358,1_DOI_FIRST,10.1108/jbim-05-2019-0197,"International experience, commitment, distribution adaptation and performance: a study of Ghanaian firms in B2B export markets",2020,Journal of Business and Industrial Marketing,True,green,,https://figshare.com/articles/journal_contribution/International_experience_commitment_distribution_adaptation_and_performance_a_study_of_Ghanaian_firms_in_B2B_export_markets/11733303,submittedVersion,cc-by-nc-nd,repository,
2363,1_DOI_FIRST,10.5267/j.ac.2020.9.006,The moderating effects of managers’ experience and gender on internationalization and firm performance of manufacturing enterprises in Turkey,2020,Accounting,True,gold,https://doi.org/10.5267/j.ac.2020.9.006,https://doi.org/10.5267/j.ac.2020.9.006,publishedVersion,cc-by,publisher,
2364,1_DOI_FIRST,10.1504/ijgsb.2020.109154,Internationalisation strategies and firms' performance. A co-evolutionary study on Italian SMEs,2020,International Journal of Globalisation and Small Business,False,closed,,,,,,
2368,1_DOI_FIRST,10.31838/jcr.07.11.94,A region-wise analysis of export performance of msme sector in India and its determinants,2020,Journal of Critical Reviews,,,,,,,,HTTP 404
477,1_DOI_FIRST,10.1177/1069031x19848425,Do Export Learning Processes Affect Sales Growth in Exporting Activities?,2019,JOURNAL OF INTERNATIONAL MARKETING,True,green,https://ueaeprints.uea.ac.uk/id/eprint/70585/1/Assadinia_et_al_JIM_2019.pdf,https://ueaeprints.uea.ac.uk/id/eprint/70585/1/Assadinia_et_al_JIM_2019.pdf,submittedVersion,,repository,
479,1_DOI_FIRST,10.1111/twec.12807,Detecting learning-by-exporting effects on firms' productivity distribution by accounting for heterogeneous macrofactors and panel attrition,2019,WORLD ECONOMY,False,closed,,,,,,
528,1_DOI_FIRST,10.1002/gsj.1166,The role of international institutional complexity on emerging market multinational companies' innovation,2019,GLOBAL STRATEGY JOURNAL,True,green,,https://repository.ceibs.cn/en/publications/add6d7d2-97c9-4ec8-849b-8312a02d9b15,submittedVersion,cc-by-nc-nd,repository,
1328,1_DOI_FIRST,10.1002/tie.21991,Geographic export diversification: Determinants and their link with export performance,2019,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,False,closed,,,,,,
1341,1_DOI_FIRST,10.3846/jbem.2019.6928,INTER-RELATIONSHIP BETWEEN FIRM GROWTH AND PROFITABILITY IN A CONTEXT OF ECONOMIC CRISIS,2019,JOURNAL OF BUSINESS ECONOMICS AND MANAGEMENT,True,gold,https://journals.vgtu.lt/index.php/JBEM/article/download/6928/6993,https://journals.vgtu.lt/index.php/JBEM/article/download/6928/6993,publishedVersion,cc-by,publisher,
1350,1_DOI_FIRST,10.1080/09638199.2019.1603319,Human capital and exports: A micro-level analysis of transition countries,2019,JOURNAL OF INTERNATIONAL TRADE & ECONOMIC DEVELOPMENT,True,green,,https://pureportal.coventry.ac.uk/en/publications/c33741c0-b5b1-4ff5-aa87-07ab0a9d8b7c,publishedVersion,other-oa,repository,
1358,1_DOI_FIRST,10.1177/0973174119839878,International Trade and Productivity Growth in Indian Industry: Evidence from the Organized Manufacturing Sector,2019,JOURNAL OF SOUTH ASIAN DEVELOPMENT,True,bronze,https://journals.sagepub.com/doi/pdf/10.1177/0973174119839878,https://journals.sagepub.com/doi/pdf/10.1177/0973174119839878,publishedVersion,,publisher,
1364,1_DOI_FIRST,10.1177/2158244019858444,Financial Support and Growth of Township and Village Enterprises in China: Fresh Evidence From Regional Analyses,2019,SAGE OPEN,True,gold,https://journals.sagepub.com/doi/pdf/10.1177/2158244019858444,https://journals.sagepub.com/doi/pdf/10.1177/2158244019858444,publishedVersion,cc-by,publisher,
1383,1_DOI_FIRST,10.1080/09585192.2017.1359793,Internationalization of Chinese banking and financial institutions: a fuzzy-set analysis of the leader-TMT dynamics,2019,INTERNATIONAL JOURNAL OF HUMAN RESOURCE MANAGEMENT,True,green,,https://figshare.com/articles/journal_contribution/Internationalization_of_Chinese_banking_and_financial_institutions_a_fuzzy-set_analysis_of_the_leader-TMT_dynamics/27569856,submittedVersion,cc-by,repository,
1391,1_DOI_FIRST,10.1002/gsj.1183,Relationship between international experience and innovation performance: The importance of organizational learning for EMNEs,2019,GLOBAL STRATEGY JOURNAL,False,closed,,,,,,
1397,1_DOI_FIRST,10.1142/s219456591950009x,"PERFORMANCE OF INDIAN CEMENT INDUSTRY: DRIVERS, MODELS AND EMPIRICS",2019,GLOBAL ECONOMY JOURNAL,False,closed,,,,,,
1401,1_DOI_FIRST,10.1177/1042258718779586,African Business Groups: How Does Group Affiliation Improve SMEs' Export Intensity?,2019,ENTREPRENEURSHIP THEORY AND PRACTICE,False,closed,,,,,,
1425,1_DOI_FIRST,10.1108/mbr-09-2018-0061,Impacts of dynamic managerial capability and international opportunity identification on firm performance,2019,MULTINATIONAL BUSINESS REVIEW,False,closed,,,,,,
