country,year,firm_id,product_innov,process_innov,rd_spending
India,2014,566308,0.0,0.0,0.0
India,2014,566309,0.0,0.0,0.0
India,2014,566310,0.0,0.0,0.0
India,2014,566311,0.0,0.0,0.0
India,2014,566312,0.0,0.0,0.0
India,2014,566313,0.0,0.0,0.0
India,2014,566314,0.0,0.0,0.0
India,2014,566315,0.0,0.0,0.0
India,2014,566316,1.0,0.0,1.0
India,2014,566317,1.0,0.0,0.0
India,2014,566318,1.0,0.0,0.0
India,2014,566319,1.0,0.0,0.0
India,2014,566320,1.0,0.0,1.0
India,2014,566321,0.0,0.0,0.0
India,2014,566322,0.0,0.0,0.0
India,2014,566323,1.0,0.0,0.0
India,2014,566324,1.0,0.0,0.0
India,2014,566325,1.0,0.0,0.0
India,2014,566326,1.0,0.0,0.0
India,2014,566327,1.0,0.0,0.0
India,2014,566328,0.0,0.0,0.0
India,2014,566329,1.0,0.0,0.0
India,2014,566330,0.0,1.0,0.0
India,2014,566331,1.0,0.0,1.0
India,2014,566332,0.0,1.0,0.0
India,2014,566333,1.0,0.0,0.0
India,2014,566334,1.0,0.0,0.0
India,2014,566335,1.0,0.0,1.0
India,2014,566336,1.0,1.0,0.0
India,2014,566337,0.0,0.0,0.0
India,2014,566338,0.0,0.0,0.0
India,2014,566339,0.0,0.0,0.0
India,2014,566340,0.0,0.0,0.0
India,2014,566341,1.0,0.0,1.0
India,2014,566342,0.0,0.0,0.0
India,2014,566343,0.0,0.0,0.0
India,2014,566344,0.0,0.0,0.0
India,2014,566345,0.0,0.0,0.0
India,2014,566346,1.0,0.0,0.0
India,2014,566347,1.0,0.0,0.0
India,2014,566348,0.0,0.0,0.0
India,2014,566349,0.0,0.0,0.0
India,2014,566350,0.0,0.0,0.0
India,2014,566351,0.0,0.0,0.0
India,2014,566352,0.0,0.0,0.0
India,2014,566353,0.0,0.0,0.0
India,2014,566354,1.0,0.0,0.0
India,2014,566355,0.0,0.0,0.0
India,2014,566356,0.0,0.0,0.0
India,2014,566357,0.0,0.0,0.0
India,2014,566358,0.0,0.0,0.0
India,2014,566359,0.0,0.0,0.0
India,2014,566360,0.0,0.0,0.0
India,2014,566361,0.0,1.0,0.0
India,2014,566362,0.0,0.0,0.0
India,2014,566363,0.0,0.0,0.0
India,2014,566364,0.0,0.0,0.0
India,2014,566365,0.0,0.0,0.0
India,2014,566366,0.0,0.0,0.0
India,2014,566367,0.0,0.0,0.0
India,2014,566368,0.0,0.0,0.0
India,2014,566369,0.0,0.0,0.0
India,2014,566370,0.0,0.0,0.0
India,2014,566371,0.0,0.0,0.0
India,2014,566372,0.0,0.0,0.0
India,2014,566373,0.0,0.0,0.0
India,2014,566374,0.0,0.0,0.0
India,2014,566375,1.0,0.0,1.0
India,2014,566376,0.0,0.0,0.0
India,2014,566377,0.0,0.0,0.0
India,2014,566378,0.0,0.0,0.0
India,2014,566379,0.0,0.0,0.0
India,2014,566380,0.0,0.0,0.0
India,2014,566381,0.0,0.0,0.0
India,2014,566382,1.0,0.0,0.0
India,2014,566383,0.0,0.0,0.0
India,2014,566384,0.0,0.0,0.0
India,2014,566385,1.0,0.0,0.0
India,2014,566386,0.0,0.0,0.0
India,2014,566387,0.0,0.0,1.0
India,2014,566388,0.0,0.0,0.0
India,2014,566389,0.0,0.0,0.0
India,2014,566390,0.0,0.0,0.0
India,2014,566391,0.0,0.0,0.0
India,2014,566392,0.0,0.0,0.0
India,2014,566393,0.0,0.0,0.0
India,2014,566394,0.0,0.0,0.0
India,2014,566395,0.0,0.0,0.0
India,2014,566396,0.0,0.0,0.0
India,2014,566397,1.0,0.0,1.0
India,2014,566398,0.0,0.0,0.0
India,2014,566399,0.0,0.0,0.0
India,2014,566400,1.0,0.0,0.0
India,2014,566401,0.0,0.0,0.0
India,2014,566402,1.0,0.0,0.0
India,2014,566403,0.0,0.0,0.0
India,2014,566404,1.0,0.0,0.0
India,2014,566405,0.0,0.0,0.0
India,2014,566406,0.0,0.0,0.0
India,2014,566407,0.0,0.0,0.0
India,2014,566408,0.0,0.0,0.0
India,2014,566409,0.0,0.0,0.0
India,2014,566410,1.0,0.0,0.0
India,2014,566411,0.0,0.0,0.0
India,2014,566412,0.0,0.0,0.0
India,2014,566413,0.0,0.0,0.0
India,2014,566414,0.0,0.0,0.0
India,2014,566415,0.0,0.0,0.0
India,2014,566416,0.0,0.0,0.0
India,2014,566417,0.0,0.0,0.0
India,2014,566418,0.0,0.0,0.0
India,2014,566419,0.0,0.0,0.0
India,2014,566420,0.0,0.0,0.0
India,2014,566421,0.0,0.0,0.0
India,2014,566422,0.0,0.0,0.0
India,2014,566423,0.0,0.0,0.0
India,2014,566424,0.0,0.0,0.0
India,2014,566425,0.0,0.0,0.0
India,2014,566426,0.0,0.0,0.0
India,2014,566427,0.0,1.0,0.0
India,2014,566428,0.0,0.0,0.0
India,2014,566429,0.0,0.0,0.0
India,2014,566430,0.0,0.0,0.0
India,2014,566431,0.0,0.0,0.0
India,2014,566432,0.0,0.0,0.0
India,2014,566433,0.0,0.0,0.0
India,2014,566434,0.0,0.0,0.0
India,2014,566435,0.0,0.0,0.0
India,2014,566436,0.0,0.0,0.0
India,2014,566437,0.0,0.0,0.0
India,2014,566438,0.0,0.0,0.0
India,2014,566439,0.0,0.0,0.0
India,2014,566440,1.0,0.0,0.0
India,2014,566441,0.0,0.0,0.0
India,2014,566442,0.0,0.0,0.0
India,2014,566443,0.0,0.0,0.0
India,2014,566444,0.0,0.0,0.0
India,2014,566445,0.0,0.0,0.0
India,2014,566446,0.0,0.0,0.0
India,2014,566447,0.0,0.0,0.0
India,2014,566448,0.0,0.0,0.0
India,2014,566449,0.0,0.0,0.0
India,2014,566450,0.0,0.0,0.0
India,2014,566451,0.0,0.0,0.0
India,2014,566452,0.0,0.0,0.0
India,2014,566453,0.0,0.0,0.0
India,2014,566454,0.0,0.0,0.0
India,2014,566455,1.0,0.0,0.0
India,2014,566456,0.0,0.0,0.0
India,2014,566457,0.0,0.0,0.0
India,2014,566458,0.0,0.0,0.0
India,2014,566459,0.0,0.0,0.0
India,2014,566460,1.0,0.0,0.0
India,2014,566461,0.0,0.0,0.0
India,2014,566462,0.0,0.0,0.0
India,2014,566463,0.0,0.0,0.0
India,2014,566464,0.0,0.0,0.0
India,2014,566465,1.0,0.0,1.0
India,2014,566466,0.0,0.0,0.0
India,2014,566467,0.0,0.0,0.0
India,2014,566468,0.0,0.0,0.0
India,2014,566469,0.0,0.0,0.0
India,2014,566470,0.0,0.0,0.0
India,2014,566471,0.0,0.0,0.0
India,2014,566472,0.0,0.0,0.0
India,2014,566473,0.0,0.0,0.0
India,2014,566474,0.0,0.0,0.0
India,2014,566475,0.0,1.0,0.0
India,2014,566476,0.0,0.0,0.0
India,2014,566477,0.0,0.0,0.0
India,2014,566478,0.0,0.0,0.0
India,2014,566479,0.0,0.0,0.0
India,2014,566480,1.0,0.0,0.0
India,2014,566481,0.0,0.0,0.0
India,2014,566482,1.0,0.0,0.0
India,2014,566483,0.0,0.0,0.0
India,2014,566484,1.0,0.0,1.0
India,2014,566485,0.0,0.0,0.0
India,2014,566486,0.0,0.0,0.0
India,2014,566487,0.0,0.0,0.0
India,2014,566488,0.0,0.0,0.0
India,2014,566489,0.0,0.0,0.0
India,2014,566490,0.0,0.0,0.0
India,2014,566491,0.0,0.0,0.0
India,2014,566492,0.0,0.0,0.0
India,2014,566493,0.0,0.0,0.0
India,2014,566494,0.0,0.0,0.0
India,2014,566495,0.0,0.0,0.0
India,2014,566496,0.0,0.0,0.0
India,2014,566497,1.0,0.0,0.0
India,2014,566498,0.0,0.0,0.0
India,2014,566499,0.0,0.0,0.0
India,2014,566500,0.0,0.0,0.0
India,2014,566501,0.0,0.0,0.0
India,2014,566502,0.0,0.0,0.0
India,2014,566503,0.0,0.0,0.0
India,2014,566504,0.0,0.0,0.0
India,2014,566505,1.0,0.0,0.0
India,2014,566506,0.0,0.0,0.0
India,2014,566507,1.0,0.0,0.0
India,2014,566508,0.0,0.0,0.0
India,2014,566509,0.0,0.0,0.0
India,2014,566510,0.0,0.0,0.0
India,2014,566511,0.0,0.0,0.0
India,2014,566512,0.0,0.0,0.0
India,2014,566513,0.0,0.0,1.0
India,2014,566514,0.0,0.0,0.0
India,2014,566515,0.0,0.0,0.0
India,2014,566516,1.0,0.0,0.0
India,2014,566517,1.0,0.0,0.0
India,2014,566518,1.0,0.0,0.0
India,2014,566519,0.0,0.0,0.0
India,2014,566520,0.0,0.0,0.0
India,2014,566521,1.0,0.0,0.0
India,2014,566522,0.0,0.0,0.0
India,2014,566523,1.0,0.0,0.0
India,2014,566524,1.0,1.0,1.0
India,2014,566525,0.0,0.0,0.0
India,2014,566526,1.0,0.0,0.0
India,2014,566527,0.0,0.0,0.0
India,2014,566528,0.0,0.0,0.0
India,2014,566529,1.0,0.0,0.0
India,2014,566530,0.0,0.0,0.0
India,2014,566531,0.0,0.0,0.0
India,2014,566532,0.0,0.0,0.0
India,2014,566533,0.0,0.0,0.0
India,2014,566534,0.0,0.0,0.0
India,2014,566535,0.0,0.0,0.0
India,2014,566536,0.0,0.0,0.0
India,2014,566537,0.0,0.0,0.0
India,2014,566538,0.0,0.0,0.0
India,2014,566539,0.0,0.0,0.0
India,2014,566540,0.0,0.0,0.0
India,2014,566541,0.0,0.0,0.0
India,2014,566542,1.0,0.0,0.0
India,2014,566543,0.0,0.0,0.0
India,2014,566544,1.0,0.0,0.0
India,2014,566545,0.0,0.0,0.0
India,2014,566546,0.0,0.0,0.0
India,2014,566547,0.0,0.0,0.0
India,2014,566548,0.0,0.0,0.0
India,2014,566549,0.0,0.0,0.0
India,2014,566550,0.0,0.0,0.0
India,2014,566551,1.0,0.0,0.0
India,2014,566552,1.0,0.0,0.0
India,2014,566553,1.0,0.0,0.0
India,2014,566554,1.0,0.0,0.0
India,2014,566555,0.0,0.0,0.0
India,2014,566556,0.0,0.0,0.0
India,2014,566557,1.0,0.0,0.0
India,2014,566558,0.0,0.0,0.0
India,2014,566559,0.0,0.0,0.0
India,2014,566560,0.0,0.0,0.0
India,2014,566561,0.0,0.0,0.0
India,2014,566562,1.0,0.0,0.0
India,2014,566563,1.0,0.0,0.0
India,2014,566564,0.0,0.0,0.0
India,2014,566565,1.0,0.0,0.0
India,2014,566566,0.0,0.0,0.0
India,2014,566567,0.0,0.0,0.0
India,2014,566568,1.0,0.0,1.0
India,2014,566569,0.0,0.0,0.0
India,2014,566570,0.0,0.0,0.0
India,2014,566571,0.0,0.0,0.0
India,2014,566572,0.0,0.0,0.0
India,2014,566573,0.0,0.0,0.0
India,2014,566574,0.0,0.0,0.0
India,2014,566575,0.0,0.0,0.0
India,2014,566576,0.0,0.0,0.0
India,2014,566577,1.0,0.0,0.0
India,2014,566578,0.0,0.0,0.0
India,2014,566579,0.0,0.0,0.0
India,2014,566580,0.0,0.0,0.0
India,2014,566581,1.0,0.0,0.0
India,2014,566582,0.0,0.0,0.0
India,2014,566583,0.0,1.0,1.0
India,2014,566584,0.0,0.0,0.0
India,2014,566585,0.0,0.0,1.0
India,2014,566586,0.0,0.0,0.0
India,2014,566587,0.0,0.0,0.0
India,2014,566588,0.0,0.0,0.0
India,2014,566589,0.0,0.0,0.0
India,2014,566590,0.0,1.0,1.0
India,2014,566591,0.0,0.0,1.0
India,2014,566592,0.0,0.0,0.0
India,2014,566593,1.0,0.0,0.0
India,2014,566594,1.0,0.0,0.0
India,2014,566595,0.0,0.0,0.0
India,2014,566596,0.0,0.0,0.0
India,2014,566597,0.0,0.0,0.0
India,2014,566598,1.0,0.0,0.0
India,2014,566599,0.0,0.0,0.0
India,2014,566600,1.0,0.0,0.0
India,2014,566601,1.0,0.0,0.0
India,2014,566602,0.0,0.0,0.0
India,2014,566603,0.0,0.0,0.0
India,2014,566604,0.0,0.0,0.0
India,2014,566605,0.0,0.0,1.0
India,2014,566606,0.0,0.0,0.0
India,2014,566607,0.0,0.0,0.0
India,2014,566608,0.0,0.0,0.0
India,2014,566609,0.0,0.0,0.0
India,2014,566610,0.0,0.0,0.0
India,2014,566611,0.0,1.0,1.0
India,2014,566612,0.0,1.0,1.0
India,2014,566613,0.0,1.0,1.0
India,2014,566614,0.0,0.0,0.0
India,2014,566615,0.0,1.0,1.0
India,2014,566616,0.0,0.0,0.0
India,2014,566617,0.0,0.0,0.0
India,2014,566618,0.0,0.0,0.0
India,2014,566619,0.0,0.0,0.0
India,2014,566620,1.0,0.0,0.0
India,2014,566621,1.0,0.0,1.0
India,2014,566622,0.0,1.0,1.0
India,2014,566623,0.0,0.0,0.0
India,2014,566624,0.0,1.0,1.0
India,2014,566625,0.0,0.0,0.0
India,2014,566626,0.0,0.0,1.0
India,2014,566627,0.0,0.0,1.0
India,2014,566628,0.0,0.0,0.0
India,2014,566629,0.0,0.0,0.0
India,2014,566630,0.0,1.0,1.0
India,2014,566631,0.0,1.0,1.0
India,2014,566632,0.0,0.0,1.0
India,2014,566633,0.0,0.0,1.0
India,2014,566634,0.0,0.0,1.0
India,2014,566635,0.0,1.0,1.0
India,2014,566636,0.0,0.0,1.0
India,2014,566637,0.0,0.0,0.0
India,2014,566638,0.0,0.0,1.0
India,2014,566639,0.0,0.0,1.0
India,2014,566640,0.0,0.0,0.0
India,2014,566641,0.0,1.0,1.0
India,2014,566642,0.0,1.0,1.0
India,2014,566643,0.0,0.0,1.0
India,2014,566644,0.0,1.0,1.0
India,2014,566645,0.0,1.0,1.0
India,2014,566646,0.0,0.0,1.0
India,2014,566647,0.0,0.0,1.0
India,2014,566648,0.0,0.0,0.0
India,2014,566649,0.0,1.0,1.0
India,2014,566650,0.0,0.0,0.0
India,2014,566651,0.0,0.0,0.0
India,2014,566652,0.0,0.0,0.0
India,2014,566653,0.0,0.0,0.0
India,2014,566654,0.0,1.0,1.0
India,2014,566655,0.0,0.0,1.0
India,2014,566656,0.0,0.0,0.0
India,2014,566657,0.0,0.0,0.0
India,2014,566658,0.0,1.0,1.0
India,2014,566659,0.0,0.0,0.0
India,2014,566660,1.0,0.0,0.0
India,2014,566661,0.0,1.0,1.0
India,2014,566662,0.0,0.0,0.0
India,2014,566663,0.0,1.0,1.0
India,2014,566664,0.0,0.0,1.0
India,2014,566665,0.0,0.0,0.0
India,2014,566666,0.0,0.0,1.0
India,2014,566667,0.0,0.0,1.0
India,2014,566668,0.0,0.0,1.0
India,2014,566669,0.0,1.0,1.0
India,2014,566670,0.0,0.0,0.0
India,2014,566671,1.0,0.0,0.0
India,2014,566672,0.0,1.0,1.0
India,2014,566673,0.0,1.0,1.0
India,2014,566674,0.0,0.0,0.0
India,2014,566675,0.0,0.0,0.0
India,2014,566676,0.0,0.0,0.0
India,2014,566677,0.0,0.0,0.0
India,2014,566678,0.0,1.0,1.0
India,2014,566679,0.0,0.0,1.0
India,2014,566680,0.0,1.0,1.0
India,2014,566681,0.0,1.0,1.0
India,2014,566682,0.0,0.0,0.0
India,2014,566683,0.0,0.0,0.0
India,2014,566684,0.0,0.0,0.0
India,2014,566685,0.0,0.0,1.0
India,2014,566686,0.0,0.0,1.0
India,2014,566687,0.0,0.0,1.0
India,2014,566688,0.0,0.0,1.0
India,2014,566689,0.0,1.0,1.0
India,2014,566690,0.0,0.0,0.0
India,2014,566691,0.0,0.0,0.0
India,2014,566692,0.0,0.0,0.0
India,2014,566693,1.0,0.0,0.0
India,2014,566694,0.0,1.0,1.0
India,2014,566695,0.0,0.0,0.0
India,2014,566696,0.0,0.0,1.0
India,2014,566697,0.0,1.0,1.0
India,2014,566698,1.0,0.0,1.0
India,2014,566699,0.0,0.0,1.0
India,2014,566700,1.0,1.0,1.0
India,2014,566701,0.0,1.0,1.0
India,2014,566702,0.0,0.0,1.0
India,2014,566703,0.0,0.0,0.0
India,2014,566704,0.0,0.0,0.0
India,2014,566705,0.0,0.0,0.0
India,2014,566706,0.0,0.0,0.0
India,2014,566707,0.0,0.0,0.0
India,2014,566708,1.0,0.0,0.0
India,2014,566709,0.0,0.0,0.0
India,2014,566710,0.0,0.0,0.0
India,2014,566711,0.0,1.0,1.0
India,2014,566712,0.0,0.0,0.0
India,2014,566713,0.0,0.0,0.0
India,2014,566714,0.0,1.0,1.0
India,2014,566715,1.0,0.0,1.0
India,2014,566716,0.0,1.0,1.0
India,2014,566717,0.0,1.0,1.0
India,2014,566718,0.0,0.0,0.0
India,2014,566719,0.0,0.0,1.0
India,2014,566720,1.0,1.0,1.0
India,2014,566721,1.0,1.0,1.0
India,2014,566722,0.0,0.0,0.0
India,2014,566723,0.0,1.0,1.0
India,2014,566724,0.0,1.0,1.0
India,2014,566725,0.0,1.0,1.0
India,2014,566726,0.0,0.0,0.0
India,2014,566727,0.0,0.0,0.0
India,2014,566728,0.0,1.0,1.0
India,2014,566729,0.0,1.0,1.0
India,2014,566730,0.0,1.0,1.0
India,2014,566731,0.0,0.0,0.0
India,2014,566732,0.0,0.0,0.0
India,2014,566733,0.0,0.0,0.0
India,2014,566734,0.0,0.0,0.0
India,2014,566735,0.0,0.0,0.0
India,2014,566736,0.0,0.0,0.0
India,2014,566737,0.0,0.0,0.0
India,2014,566738,0.0,0.0,0.0
India,2014,566739,0.0,0.0,0.0
India,2014,566740,0.0,0.0,0.0
India,2014,566741,0.0,0.0,0.0
India,2014,566742,0.0,0.0,1.0
India,2014,566743,0.0,0.0,0.0
India,2014,566744,1.0,0.0,0.0
India,2014,566745,0.0,0.0,0.0
India,2014,566746,0.0,0.0,0.0
India,2014,566747,0.0,1.0,1.0
India,2014,566748,0.0,0.0,0.0
India,2014,566749,1.0,1.0,1.0
India,2014,566750,0.0,0.0,0.0
India,2014,566751,0.0,0.0,1.0
India,2014,566752,0.0,0.0,1.0
India,2014,566753,0.0,0.0,1.0
India,2014,566754,0.0,1.0,0.0
India,2014,566755,1.0,1.0,1.0
India,2014,566756,0.0,1.0,1.0
India,2014,566757,0.0,0.0,0.0
India,2014,566758,0.0,0.0,0.0
India,2014,566759,0.0,1.0,1.0
India,2014,566760,0.0,1.0,1.0
India,2014,566761,0.0,1.0,1.0
India,2014,566762,0.0,1.0,1.0
India,2014,566763,0.0,1.0,1.0
India,2014,566764,1.0,0.0,0.0
India,2014,566765,0.0,0.0,0.0
India,2014,566766,0.0,0.0,1.0
India,2014,566767,1.0,0.0,0.0
India,2014,566768,0.0,0.0,0.0
India,2014,566769,0.0,0.0,0.0
India,2014,566770,1.0,0.0,0.0
India,2014,566771,0.0,0.0,0.0
India,2014,566772,1.0,0.0,1.0
India,2014,566773,0.0,0.0,0.0
India,2014,566774,0.0,0.0,0.0
India,2014,566775,0.0,0.0,0.0
India,2014,566776,0.0,1.0,1.0
India,2014,566777,0.0,1.0,1.0
India,2014,566778,0.0,0.0,0.0
India,2014,566779,0.0,1.0,1.0
India,2014,566780,0.0,0.0,1.0
India,2014,566781,0.0,0.0,0.0
India,2014,566782,0.0,1.0,1.0
India,2014,566783,1.0,1.0,1.0
India,2014,566784,0.0,0.0,1.0
India,2014,566785,0.0,0.0,0.0
India,2014,566786,1.0,0.0,1.0
India,2014,566787,1.0,0.0,1.0
India,2014,566788,1.0,1.0,1.0
India,2014,566789,0.0,0.0,1.0
India,2014,566790,1.0,0.0,0.0
India,2014,566791,0.0,1.0,1.0
India,2014,566792,1.0,0.0,1.0
India,2014,566793,0.0,1.0,1.0
India,2014,566794,0.0,0.0,0.0
India,2014,566795,0.0,0.0,0.0
India,2014,566796,1.0,0.0,1.0
India,2014,566797,1.0,0.0,1.0
India,2014,566798,0.0,1.0,1.0
India,2014,566799,0.0,0.0,0.0
India,2014,566800,0.0,0.0,1.0
India,2014,566801,0.0,1.0,1.0
India,2014,566802,0.0,1.0,1.0
India,2014,566803,0.0,0.0,1.0
India,2014,566804,0.0,1.0,1.0
India,2014,566805,0.0,0.0,0.0
India,2014,566806,0.0,0.0,1.0
India,2014,566807,0.0,1.0,1.0
India,2014,566808,1.0,1.0,1.0
India,2014,566809,0.0,0.0,1.0
India,2014,566810,0.0,1.0,1.0
India,2014,566811,1.0,0.0,1.0
India,2014,566812,0.0,1.0,1.0
India,2014,566813,0.0,0.0,0.0
India,2014,566814,0.0,0.0,1.0
India,2014,566815,0.0,0.0,1.0
India,2014,566816,0.0,0.0,0.0
India,2014,566817,1.0,0.0,0.0
India,2014,566818,0.0,0.0,0.0
India,2014,566819,0.0,0.0,0.0
India,2014,566820,0.0,0.0,0.0
India,2014,566821,0.0,0.0,0.0
India,2014,566822,1.0,0.0,0.0
India,2014,566823,0.0,0.0,0.0
India,2014,566824,0.0,0.0,0.0
India,2014,566825,0.0,0.0,0.0
India,2014,566826,0.0,0.0,0.0
India,2014,566827,0.0,0.0,1.0
India,2014,566828,0.0,0.0,0.0
India,2014,566829,0.0,0.0,0.0
India,2014,566830,0.0,1.0,1.0
India,2014,566831,0.0,1.0,1.0
India,2014,566832,0.0,1.0,1.0
India,2014,566833,0.0,1.0,1.0
India,2014,566834,0.0,1.0,1.0
India,2014,566835,0.0,1.0,1.0
India,2014,566836,0.0,0.0,0.0
India,2014,566837,0.0,0.0,0.0
India,2014,566838,0.0,0.0,0.0
India,2014,566839,0.0,0.0,0.0
India,2014,566840,0.0,0.0,0.0
India,2014,566841,0.0,0.0,0.0
India,2014,566842,0.0,0.0,0.0
India,2014,566843,0.0,0.0,0.0
India,2014,566844,0.0,0.0,0.0
India,2014,566845,0.0,0.0,0.0
India,2014,566846,0.0,1.0,1.0
India,2014,566847,0.0,1.0,1.0
India,2014,566848,0.0,1.0,1.0
India,2014,566849,0.0,0.0,1.0
India,2014,566850,0.0,0.0,0.0
India,2014,566851,0.0,0.0,0.0
India,2014,566852,0.0,0.0,0.0
India,2014,566853,1.0,0.0,1.0
India,2014,566854,0.0,0.0,1.0
India,2014,566855,1.0,0.0,1.0
India,2014,566856,0.0,0.0,0.0
India,2014,566857,0.0,0.0,0.0
India,2014,566858,0.0,0.0,0.0
India,2014,566859,0.0,0.0,0.0
India,2014,566860,0.0,0.0,0.0
India,2014,566861,0.0,0.0,0.0
India,2014,566862,0.0,1.0,1.0
India,2014,566863,0.0,0.0,0.0
India,2014,566864,0.0,0.0,0.0
India,2014,566865,1.0,0.0,0.0
India,2014,566866,0.0,0.0,1.0
India,2014,566867,1.0,0.0,0.0
India,2014,566868,1.0,0.0,0.0
India,2014,566869,1.0,0.0,0.0
India,2014,566870,0.0,1.0,1.0
India,2014,566871,0.0,0.0,0.0
India,2014,566872,1.0,0.0,0.0
India,2014,566873,1.0,1.0,1.0
India,2014,566874,0.0,1.0,1.0
India,2014,566875,0.0,1.0,1.0
India,2014,566876,1.0,0.0,0.0
India,2014,566877,0.0,0.0,0.0
India,2014,566878,0.0,0.0,0.0
India,2014,566879,0.0,0.0,0.0
India,2014,566880,0.0,0.0,0.0
India,2014,566881,0.0,0.0,1.0
India,2014,566882,0.0,0.0,0.0
India,2014,566883,0.0,0.0,1.0
India,2014,566884,0.0,0.0,0.0
India,2014,566885,0.0,0.0,0.0
India,2014,566886,0.0,1.0,1.0
India,2014,566887,0.0,1.0,1.0
India,2014,566888,1.0,0.0,1.0
India,2014,566889,1.0,0.0,1.0
India,2014,566890,0.0,0.0,0.0
India,2014,566891,0.0,0.0,0.0
India,2014,566892,1.0,0.0,0.0
India,2014,566893,0.0,0.0,1.0
India,2014,566894,1.0,0.0,1.0
India,2014,566895,0.0,0.0,0.0
India,2014,566896,0.0,0.0,0.0
India,2014,566897,0.0,0.0,0.0
India,2014,566898,0.0,0.0,0.0
India,2014,566899,0.0,0.0,1.0
India,2014,566900,0.0,0.0,0.0
India,2014,566901,0.0,1.0,1.0
India,2014,566902,0.0,1.0,1.0
India,2014,566903,0.0,1.0,1.0
India,2014,566904,0.0,1.0,1.0
India,2014,566905,0.0,0.0,1.0
India,2014,566906,0.0,0.0,0.0
India,2014,566907,0.0,0.0,0.0
India,2014,566908,0.0,0.0,0.0
India,2014,566909,0.0,1.0,1.0
India,2014,566910,0.0,1.0,1.0
India,2014,566911,0.0,0.0,0.0
India,2014,566912,0.0,0.0,0.0
India,2014,566913,0.0,0.0,1.0
India,2014,566914,0.0,0.0,0.0
India,2014,566915,0.0,0.0,0.0
India,2014,566916,0.0,0.0,0.0
India,2014,566917,1.0,0.0,0.0
India,2014,566918,1.0,0.0,1.0
India,2014,566919,1.0,0.0,0.0
India,2014,566920,0.0,0.0,0.0
India,2014,566921,1.0,1.0,1.0
India,2014,566922,0.0,0.0,0.0
India,2014,566923,1.0,1.0,1.0
India,2014,566924,0.0,0.0,0.0
India,2014,566925,0.0,0.0,0.0
India,2014,566926,1.0,0.0,1.0
India,2014,566927,0.0,0.0,0.0
India,2014,566928,0.0,1.0,1.0
India,2014,566929,0.0,0.0,0.0
India,2014,566930,0.0,1.0,1.0
India,2014,566931,0.0,1.0,1.0
India,2014,566932,0.0,0.0,1.0
India,2014,566933,0.0,1.0,1.0
India,2014,566934,0.0,0.0,0.0
India,2014,566935,0.0,0.0,1.0
India,2014,566936,0.0,0.0,1.0
India,2014,566937,1.0,0.0,0.0
India,2014,566938,0.0,1.0,1.0
India,2014,566939,0.0,0.0,1.0
India,2014,566940,0.0,0.0,0.0
India,2014,566941,1.0,1.0,1.0
India,2014,566942,0.0,0.0,0.0
India,2014,566943,1.0,1.0,1.0
India,2014,566944,1.0,0.0,1.0
India,2014,566945,0.0,0.0,0.0
India,2014,566946,0.0,0.0,1.0
India,2014,566947,0.0,0.0,1.0
India,2014,566948,0.0,0.0,0.0
India,2014,566949,0.0,0.0,1.0
India,2014,566950,0.0,1.0,1.0
India,2014,566951,0.0,0.0,0.0
India,2014,566952,1.0,1.0,1.0
India,2014,566953,1.0,1.0,1.0
India,2014,566954,1.0,0.0,1.0
India,2014,566955,0.0,1.0,1.0
India,2014,566956,1.0,1.0,1.0
India,2014,566957,0.0,0.0,1.0
India,2014,566958,0.0,0.0,1.0
India,2014,566959,0.0,0.0,0.0
India,2014,566960,0.0,1.0,1.0
India,2014,566961,0.0,0.0,1.0
India,2014,566962,0.0,1.0,1.0
India,2014,566963,0.0,0.0,0.0
India,2014,566964,0.0,0.0,0.0
India,2014,566965,0.0,0.0,0.0
India,2014,566966,0.0,0.0,0.0
India,2014,566967,1.0,0.0,0.0
India,2014,566968,0.0,0.0,0.0
India,2014,566969,0.0,0.0,1.0
India,2014,566970,0.0,1.0,1.0
India,2014,566971,0.0,1.0,1.0
India,2014,566972,0.0,0.0,0.0
India,2014,566973,0.0,1.0,1.0
India,2014,566974,0.0,1.0,1.0
India,2014,566975,0.0,1.0,1.0
India,2014,566976,0.0,0.0,0.0
India,2014,566977,0.0,0.0,0.0
India,2014,566978,1.0,0.0,0.0
India,2014,566979,0.0,0.0,0.0
India,2014,566980,0.0,0.0,0.0
India,2014,566981,0.0,0.0,0.0
India,2014,566982,1.0,0.0,0.0
India,2014,566983,0.0,0.0,0.0
India,2014,566984,0.0,0.0,0.0
India,2014,566985,0.0,0.0,0.0
India,2014,566986,0.0,0.0,0.0
India,2014,566987,0.0,1.0,1.0
India,2014,566988,1.0,0.0,0.0
India,2014,566989,0.0,0.0,0.0
India,2014,566990,0.0,1.0,1.0
India,2014,566991,0.0,1.0,1.0
India,2014,566992,1.0,1.0,1.0
India,2014,566993,0.0,0.0,1.0
India,2014,566994,0.0,1.0,1.0
India,2014,566995,0.0,1.0,1.0
India,2014,566996,1.0,0.0,0.0
India,2014,566997,0.0,0.0,0.0
India,2014,566998,1.0,0.0,0.0
India,2014,566999,0.0,0.0,0.0
India,2014,567000,0.0,0.0,0.0
India,2014,567001,0.0,0.0,1.0
India,2014,567002,0.0,0.0,0.0
India,2014,567003,1.0,0.0,1.0
India,2014,567004,0.0,0.0,0.0
India,2014,567005,0.0,0.0,0.0
